2349,BIS,ProShares UltraShort Nasdaq Biotechnology,51141997.14,,
2350,PSEC,Prospect Capital Corporation,3391755976.96,,
2351,PTGX,"Protagonist Therapeutics, Inc.",230659451.4,Health Care,Major Pharmaceuticals
2352,PRTO,"Proteon Therapeutics, Inc.",30699723.25,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
2353,PTI,"Proteostasis Therapeutics, Inc.",338211292.65,Health Care,Major Pharmaceuticals
2354,PRTA,Prothena Corporation plc,1954952919.01,Health Care,Major Pharmaceuticals
2355,PVBC,"Provident Bancorp, Inc.",190154013.6,Finance,Savings Institutions
2356,PROV,"Provident Financial Holdings, Inc.",151024925.34,Finance,Savings Institutions
2357,PBIP,"Prudential Bancorp, Inc.",157509205.54,Finance,Banks
2358,PSDV,pSivida Corp.,58442668.29,Capital Goods,Biotechnology: Laboratory Analytical Instruments
2359,PMD,Psychemedics Corporation,115749244.0,Health Care,Medical Specialities
2360,PTC,PTC Inc.,6432957517.92,Technology,Computer Software: Prepackaged Software
2361,PTCT,"PTC Therapeutics, Inc.",336661237.89,Health Care,Major Pharmaceuticals
2362,PULM,"Pulmatrix, Inc.",66222567.18,Health Care,Major Pharmaceuticals
2363,PLSE,"Pulse Biosciences, Inc",198150219.36,Health Care,Medical/Dental Instruments
2364,PBYI,Puma Biotechnology Inc,1242610605.0,Health Care,Major Pharmaceuticals
2365,PCYO,Pure Cycle Corporation,124709014.5,Public Utilities,Water Supply
2366,IMED,PureFunds ETFx HealthTech ETF,0.0,,
2367,FINQ,Purefunds Solactive FinTech ETF,0.0,,
2368,PXS,Pyxis Tankers Inc.,40942480.32,Transportation,Marine Transportation
2369,QADA,QAD Inc.,532066668.0,Technology,Computer Software: Prepackaged Software
2370,QADB,QAD Inc.,446557853.7381,Technology,Computer Software: Prepackaged Software
2371,QCRH,"QCR Holdings, Inc.",572113784.25,Finance,Major Banks
2372,QGEN,Qiagen N.V.,6351416658.88,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
2373,QIWI,QIWI plc,653591077.95,Miscellaneous,Business Services
2374,QRVO,"Qorvo, Inc.",8372425123.17,Technology,Semiconductors
2375,QCOM,QUALCOMM Incorporated,83364196128.28,Technology,Radio And Television Broadcasting And Communications Equipment
2376,QSII,"Quality Systems, Inc.",960283566.94,Technology,EDP Services
2377,QBAK,Qualstar Corporation,10418380.938,Technology,Electronic Components
2378,QLYS,"Qualys, Inc.",1270758933.0,Technology,Computer Software: Prepackaged Software
2379,QTNA,"Quantenna Communications, Inc.",703482148.48,Technology,Semiconductors
2380,QRHC,Quest Resource Holding Corporation.,33426675.18,Technology,Diversified Commercial Services
2381,QUIK,QuickLogic Corporation,109821909.24,Technology,Semiconductors
2382,QDEL,Quidel Corporation,729526682.52,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
2383,QPAC,Quinpario Acquisition Corp. 2,289928440.05,Finance,Business Services
2384,QPACU,Quinpario Acquisition Corp. 2,0.0,Finance,Business Services
2385,QPACW,Quinpario Acquisition Corp. 2,0.0,Finance,Business Services
2386,QNST,"QuinStreet, Inc.",145796437.71,Miscellaneous,Business Services
2387,QUMU,Qumu Corporation,18915856.35,Technology,Computer Software: Prepackaged Software
2388,QTNT,Quotient Limited,198909363.5,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances
2389,RRD,R.R. Donnelley & Sons Company,1225101457.29,Miscellaneous,Publishing
2390,RARX,"Ra Pharmaceuticals, Inc.",459941766.0,Health Care,Major Pharmaceuticals
2391,RADA,RADA Electronic Industries Ltd.,23596970.38,Consumer Non-Durables,Electronic Components
2392,RDCM,Radcom Ltd.,207075297.0,Technology,Computer peripheral equipment
2393,ROIA,"Radio One, Inc.",128692803.3,Consumer Services,Broadcasting
2394,ROIAK,"Radio One, Inc.",133549135.5,Consumer Services,Broadcasting
2395,RSYS,RadiSys Corporation,144537426.8,Technology,Computer peripheral equipment
2396,RDUS,"Radius Health, Inc.",1811673003.8,Health Care,Major Pharmaceuticals
2397,RDNT,"RadNet, Inc.",278804424.0,Health Care,Medical Specialities
2398,RDWR,Radware Ltd.,686857495.0,Miscellaneous,Business Services
2399,METC,"Ramaco Resources, Inc.",507813488.0,Energy,Coal Mining
2400,RMBS,"Rambus, Inc.",1424170106.73,Technology,Semiconductors
2401,RAND,Rand Capital Corporation,19787822.44,,
2402,RLOG,"Rand Logistics, Inc.",13968323.25,Consumer Services,Marine Transportation
2403,GOLD,Randgold Resources Limited,3540218430.98,Basic Industries,Precious Metals
2404,RNDB,"Randolph Bancorp, Inc.",90789191.22,Finance,Major Banks
2405,RPD,"Rapid7, Inc.",617886125.78,Technology,Computer Software: Prepackaged Software
2406,RAVE,"Rave Restaurant Group, Inc.",23018150.16,Consumer Non-Durables,Food Distributors
2407,RAVN,"Raven Industries, Inc.",1120167841.95,Capital Goods,Specialty Chemicals
2408,ROLL,RBC Bearings Incorporated,2230483711.95,Capital Goods,Metal Fabrications
2409,RICK,"RCI Hospitality Holdings, Inc.",162108099.48,Consumer Services,Restaurants
2410,RCMT,"RCM Technologies, Inc.",64046419.0,Technology,Professional Services
2411,RDI,Reading International Inc,371258131.72,Consumer Services,Movies/Entertainment
2412,RDIB,Reading International Inc,409408237.05,Consumer Services,Movies/Entertainment
2413,RGSE,"Real Goods Solar, Inc.",9374876.64,Basic Industries,Engineering & Construction
2414,RELY,"Real Industry, Inc.",148274625.6,Consumer Non-Durables,Telecommunications Equipment
2415,RNWK,"RealNetworks, Inc.",181758006.84,Technology,EDP Services
2416,RP,"RealPage, Inc.",2850220457.95,Technology,Computer Software: Prepackaged Software
2417,RETA,"Reata Pharmaceuticals, Inc.",0.0,Health Care,Major Pharmaceuticals
2418,RCON,"Recon Technology, Ltd.",7726182.08,Energy,Oilfield Services/Equipment
2419,REPH,"Recro Pharma, Inc.",144002638.08,Health Care,Major Pharmaceuticals
2420,RRGB,"Red Robin Gourmet Burgers, Inc.",617805950.2,Consumer Services,Restaurants
2421,RRR,"Red Rock Resorts, Inc.",2589101895.6,Consumer Services,Hotels/Resorts
2422,RDHL,Redhill Biopharma Ltd.,96573512.96,Health Care,Major Pharmaceuticals
2423,REGN,"Regeneron Pharmaceuticals, Inc.",40168538688.3,Health Care,Major Pharmaceuticals
2424,RGNX,REGENXBIO Inc.,520241197.35,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
2425,RGLS,Regulus Therapeutics Inc.,58215635.5,Health Care,Major Pharmaceuticals
2426,REIS,"Reis, Inc",216995116.8,Miscellaneous,Business Services
2427,RELV,"Reliv&#39; International, Inc.",10076905.02,Health Care,Major Pharmaceuticals
2428,MARK,"Remark Media, Inc.",67429594.2,Consumer Services,Telecommunications Equipment
2429,RNST,Renasant Corporation,1827486193.2,Finance,Major Banks
2430,REGI,"Renewable Energy Group, Inc.",350836058.3,Basic Industries,Major Chemicals
2431,RNVA,"Rennova Health, Inc.",14438347.95,Health Care,Precision Instruments
2432,RNVAZ,"Rennova Health, Inc.",0.0,Health Care,Precision Instruments
2433,RCII,Rent-A-Center Inc.,479409545.34,Technology,Diversified Commercial Services
2434,RTK,"Rentech, Inc.",19573627.688,Basic Industries,Agricultural Chemicals
2435,RGEN,Repligen Corporation,1071547706.84,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
2436,RPRX,Repros Therapeutics Inc.,29747458.26,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
2437,RBCAA,"Republic Bancorp, Inc.",715776832.57,Finance,Major Banks
2438,FRBK,"Republic First Bancorp, Inc.",458710832.7,Finance,Major Banks
2439,REFR,Research Frontiers Incorporated,38710592.06,Miscellaneous,Multi-Sector Companies
2440,RESN,Resonant Inc.,62833508.95,Technology,Semiconductors
2441,RECN,"Resources Connection, Inc.",496382817.4,Miscellaneous,Business Services
2442,ROIC,Retail Opportunity Investments Corp.,2339709374.82,Consumer Services,Real Estate Investment Trusts
2443,SALE,"RetailMeNot, Inc.",418735616.25,Consumer Services,Advertising
2444,RTRX,"Retrophin, Inc.",792756232.29,Health Care,Major Pharmaceuticals
2445,RVNC,"Revance Therapeutics, Inc.",552924812.2,Health Care,Major Pharmaceuticals
2446,RVEN,"Reven Housing REIT, Inc.",61313810.22,Consumer Services,Real Estate Investment Trusts
2447,RVLT,"Revolution Lighting Technologies, Inc.",121532844.62,Consumer Durables,Building Products
2448,RWLK,ReWalk Robotics Ltd,34337118.9,Health Care,Industrial Specialties
2449,REXX,Rex Energy Corporation,61176321.875,Energy,Oil & Gas Production
2450,RFIL,"RF Industries, Ltd.",13694998.65,Capital Goods,Electrical Products
2451,RGCO,RGC Resources Inc.,142660168.2,Public Utilities,Oil & Gas Production
2452,RIBT,RiceBran Technologies,8191446.44,Consumer Non-Durables,Packaged Foods
2453,RIBTW,RiceBran Technologies,0.0,Consumer Non-Durables,Packaged Foods
2454,RELL,"Richardson Electronics, Ltd.",76611853.295,Consumer Non-Durables,Electronic Components
2455,RIGL,"Rigel Pharmaceuticals, Inc.",348740383.42,Health Care,Major Pharmaceuticals
2456,NAME,"Rightside Group, Ltd.",164120226.4,Miscellaneous,Business Services
2457,RNET,"RigNet, Inc.",314624694.15,Consumer Services,Telecommunications Equipment
2458,RTTR,"Ritter Pharmaceuticals, Inc.",35787126.76,Health Care,Major Pharmaceuticals
2459,RVSB,Riverview Bancorp Inc,174684506.4,Finance,Savings Institutions
2460,RLJE,"RLJ Entertainment, Inc.",11318583.6,Consumer Services,Movies/Entertainment
2461,RMGN,RMG Networks Holding Corporation,41058495.4749,Miscellaneous,Business Services
2462,ROBO,ROBO Global Robotics and Automation Index ETF,145820000.0,,
2463,FUEL,Rocket Fuel Inc.,147232909.12,Technology,"Computer Software: Programming, Data Processing"
2464,RMTI,"Rockwell Medical, Inc.",309166266.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
2465,RCKY,"Rocky Brands, Inc.",77925277.5,Consumer Non-Durables,Shoe Manufacturing
2466,RMCF,"Rocky Mountain Chocolate Factory, Inc.",65217704.08,Consumer Non-Durables,Specialty Foods
2467,ROKA,"Roka Bioscience, Inc.",21833755.12,Capital Goods,Biotechnology: Laboratory Analytical Instruments
2468,RTNB,"root9B Holdings, Inc.",34695887.928,Consumer Services,Professional Services
2469,ROSG,Rosetta Genomics Ltd.,9863675.36,Health Care,Major Pharmaceuticals
2470,ROST,"Ross Stores, Inc.",26433658179.08,Consumer Services,Clothing/Shoe/Accessory Stores
2471,RBPAA,"Royal Bancshares of Pennsylvania, Inc.",124875249.8,Finance,Major Banks
2472,TALL,Royal Bank Of Canada,0.0,Finance,Commercial Banks
2473,RGLD,"Royal Gold, Inc.",4274740807.2,Basic Industries,Precious Metals
2474,RPXC,RPX Corporation,545594392.8,Miscellaneous,Multi-Sector Companies
2475,RTIX,"RTI Surgical, Inc.",218250000.0,Health Care,Industrial Specialties
2476,RBCN,"Rubicon Technology, Inc.",15024139.76,Technology,Semiconductors
2477,RUSHA,"Rush Enterprises, Inc.",1358137711.0,Consumer Durables,Automotive Aftermarket
2478,RUSHB,"Rush Enterprises, Inc.",1240772631.35,Consumer Durables,Automotive Aftermarket
2479,RUTH,"Ruth&#39;s Hospitality Group, Inc.",538913334.7,Consumer Services,Restaurants
2480,RXII,RXi Pharmaceuticals Corporation,8940635.92,Health Care,Major Pharmaceuticals
2481,RXIIW,RXi Pharmaceuticals Corporation,0.0,Health Care,Major Pharmaceuticals
2482,RYAAY,Ryanair Holdings plc,8466733311.96,Transportation,Air Freight/Delivery Services
2483,STBA,"S&T Bancorp, Inc.",1262804041.91,Finance,Major Banks
2484,SANW,S&W Seed Company,0.0,Consumer Non-Durables,Farming/Seeds/Milling
2485,SCAC,Saban Capital Acquisition Corp.,256750000.0,Finance,Business Services
2486,SCACU,Saban Capital Acquisition Corp.,0.0,,
2487,SCACW,Saban Capital Acquisition Corp.,0.0,Finance,Business Services
2488,SBRA,"Sabra Healthcare REIT, Inc.",1769892995.54,Consumer Services,Real Estate Investment Trusts
2489,SBRAP,"Sabra Healthcare REIT, Inc.",147947500.0,Consumer Services,Real Estate Investment Trusts
2490,SABR,Sabre Corporation,6138407460.75,Technology,"Computer Software: Programming, Data Processing"
2491,SAEX,"SAExploration Holdings, Inc.",49614054.03,Energy,Oil & Gas Production
2492,SAFT,"Safety Insurance Group, Inc.",1086299382.3,Finance,Property-Casualty Insurers
2493,SAGE,"Sage Therapeutics, Inc.",2491884234.8,Health Care,Major Pharmaceuticals
2494,SAIA,"Saia, Inc.",1219845362.75,Transportation,Trucking Freight/Courier Services
2495,SAJA,"Sajan, Inc.",18034400.08,Miscellaneous,Business Services
2496,SALM,"Salem Media Group, Inc.",192384523.7,Consumer Services,Broadcasting
2497,SAL,"Salisbury Bancorp, Inc.",106324215.3,Finance,Savings Institutions
2498,SAFM,"Sanderson Farms, Inc.",2146473435.25,Consumer Non-Durables,Meat/Poultry/Fish
2499,SASR,"Sandy Spring Bancorp, Inc.",1043521327.44,Finance,Major Banks
2500,SGMO,"Sangamo Therapeutics, Inc.",336656278.5,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
2501,SANM,Sanmina Corporation,2934592460.0,Technology,Electrical Products
2502,GCVRZ,Sanofi,0.0,Health Care,Major Pharmaceuticals
2503,SPNS,Sapiens International Corporation N.V.,691874322.96,Technology,Computer Software: Prepackaged Software
2504,SRPT,"Sarepta Therapeutics, Inc.",1885028011.4,Health Care,Major Pharmaceuticals
2505,SBFG,"SB Financial Group, Inc.",87928224.12,Finance,Major Banks
2506,SBFGP,"SB Financial Group, Inc.",0.0,Finance,Major Banks
2507,SBAC,SBA Communications Corporation,13913039920.0,Consumer Services,Real Estate Investment Trusts
2508,SCSC,"ScanSource, Inc.",1032833057.8,Technology,Retail: Computer Software & Peripheral Equipment
2509,SMIT,"Schmitt Industries, Inc.",4703578.7,Capital Goods,Industrial Machinery/Components
2510,SCHN,"Schnitzer Steel Industries, Inc.",638629818.75,Consumer Durables,Industrial Specialties
2511,SCHL,Scholastic Corporation,1550262525.05,Consumer Services,Books
2512,SCLN,"SciClone Pharmaceuticals, Inc.",510535830.0,Health Care,Major Pharmaceuticals
2513,SGMS,Scientific Games Corp,1970227057.5,Technology,EDP Services
2514,SNI,"Scripps Networks Interactive, Inc",10159022973.84,Consumer Services,Television Services
2515,SCYX,"SCYNEXIS, Inc.",64774628.1,Health Care,Major Pharmaceuticals
2516,SEAC,"SeaChange International, Inc.",88017642.5,Technology,Radio And Television Broadcasting And Communications Equipment
2517,SBCF,Seacoast Banking Corporation of Florida,909441102.96,Finance,Major Banks
2518,STX,Seagate Technology PLC,14451859751.04,Technology,Electronic Components
2519,SHIP,Seanergy Maritime Holdings Corp,32799395.25,Transportation,Marine Transportation
2520,SHIPW,Seanergy Maritime Holdings Corp,0.0,Transportation,Marine Transportation
2521,SRSC,Sears Canada Inc.,137524655.9338,Consumer Services,Department/Specialty Retail Stores
2522,SHLD,Sears Holdings Corporation,815593380.24,Consumer Services,Department/Specialty Retail Stores
2523,SHLDW,Sears Holdings Corporation,0.0,Consumer Services,Department/Specialty Retail Stores
2524,SHOS,"Sears Hometown and Outlet Stores, Inc.",86321301.6,Consumer Services,Department/Specialty Retail Stores
2525,SPNE,SeaSpine Holdings Corporation,76420023.24,Health Care,Medical/Dental Instruments
2526,SGEN,"Seattle Genetics, Inc.",9819239213.16,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
2527,EYES,"Second Sight Medical Products, Inc.",65482778.7,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
2528,SCWX,SecureWorks Corp.,838979949.6,Technology,Computer Software: Prepackaged Software
2529,SNFCA,Security National Financial Corporation,108445798.4,Finance,Finance: Consumer Services
2530,SEIC,SEI Investments Company,8168916476.92,Finance,Investment Bankers/Brokers/Service
2531,SLCT,"Select Bancorp, Inc.",127633726.48,Finance,Major Banks
2532,SCSS,Select Comfort Corporation,1049268500.0,Consumer Durables,Home Furnishings
2533,SIR,Select Income REIT,2298296233.3,Consumer Services,Real Estate Investment Trusts
2534,SELB,"Selecta Biosciences, Inc.",241929394.0,Health Care,Major Pharmaceuticals
2535,SIGI,"Selective Insurance Group, Inc.",2671579756.8,Finance,Property-Casualty Insurers
2536,LEDS,SemiLEDS Corporation,10629388.3,Technology,Semiconductors
2537,SMTC,Semtech Corporation,2205397588.8,Technology,Semiconductors
2538,SENEA,Seneca Foods Corp.,372793838.2,Consumer Non-Durables,Packaged Foods
2539,SENEB,Seneca Foods Corp.,392311840.2,Consumer Non-Durables,Packaged Foods
2540,SNES,"SenesTech, Inc.",86092981.0,Basic Industries,Agricultural Chemicals
2541,SNH,Senior Housing Properties Trust,4874412709.08,Consumer Services,Real Estate Investment Trusts
2542,SNHNI,Senior Housing Properties Trust,0.0,Consumer Services,Real Estate Investment Trusts
2543,SNHNL,Senior Housing Properties Trust,0.0,Consumer Services,Real Estate Investment Trusts
2544,SNMX,"Senomyx, Inc.",50404799.2,Health Care,Biotechnology: Commercial Physical & Biological Resarch
2545,SRTS,"Sensus Healthcare, Inc.",62312386.6,Health Care,Medical/Dental Instruments
2546,SRTSW,"Sensus Healthcare, Inc.",0.0,Health Care,Medical/Dental Instruments
2547,SQBG,"Sequential Brands Group, Inc.",214288776.66,Consumer Non-Durables,Apparel
2548,MCRB,"Seres Therapeutics, Inc.",387415228.8,Health Care,Major Pharmaceuticals
2549,SREV,"ServiceSource International, Inc.",326872043.04,Miscellaneous,Business Services
2550,SFBS,"ServisFirst Bancshares, Inc.",2192701277.76,Finance,Major Banks
2551,SEV,"Sevcon, Inc.",81198293.6,Energy,Industrial Machinery/Components
2552,SVBI,Severn Bancorp Inc,86546309.85,Finance,Major Banks
2553,SGOC,"SGOCO Group, Ltd",25816802.0,Technology,Radio And Television Broadcasting And Communications Equipment
2554,SMED,Sharps Compliance Corp,76257307.89,Basic Industries,Environmental Services
2555,SHSP,"SharpSpring, Inc.",44717841.25,Technology,Computer Software: Prepackaged Software
2556,SHEN,Shenandoah Telecommunications Co,1313378624.25,Public Utilities,Telecommunications Equipment
2557,SHLO,"Shiloh Industries, Inc.",291803737.68,Capital Goods,Industrial Specialties
2558,TYHT,"Shineco, Inc.",80350155.04,Consumer Non-Durables,Farming/Seeds/Milling
2559,SHPG,Shire plc,15176599562.7,Health Care,Major Pharmaceuticals
2560,SCVL,"Shoe Carnival, Inc.",467376922.25,Consumer Services,Clothing/Shoe/Accessory Stores
2561,SHBI,Shore Bancshares Inc,215301549.0,Finance,Major Banks
2562,SHOR,"ShoreTel, Inc.",426219381.25,Public Utilities,Telecommunications Equipment
2563,SFLY,"Shutterfly, Inc.",1562059088.04,Miscellaneous,Other Consumer Services
2564,SIFI,"SI Financial Group, Inc.",180709539.2,Finance,Savings Institutions
2565,SIEB,Siebert Financial Corp.,58314886.08,Finance,Investment Bankers/Brokers/Service
2566,SIEN,"Sientra, Inc.",173484417.81,Health Care,Industrial Specialties
2567,BSRR,Sierra Bancorp,386571087.34,Finance,Major Banks
2568,SRRA,"Sierra Oncology, Inc.",45246709.31,Health Care,Major Pharmaceuticals
2569,SWIR,"Sierra Wireless, Inc.",917566848.0,Technology,Radio And Television Broadcasting And Communications Equipment
2570,SIFY,Sify Technologies Limited,22211088.375,Technology,"Computer Software: Programming, Data Processing"
2571,SIGM,"Sigma Designs, Inc.",221256108.45,Technology,Semiconductors
2572,SGLB,"Sigma Labs, Inc.",10968261.5,Consumer Durables,Miscellaneous manufacturing industries
2573,SGLBW,"Sigma Labs, Inc.",0.0,Consumer Durables,Miscellaneous manufacturing industries
2574,SGMA,"SigmaTron International, Inc.",16956592.65,Technology,Electrical Products
2575,SBNY,Signature Bank,8859953980.8,Finance,Major Banks
2576,SBNYW,Signature Bank,0.0,Finance,Major Banks
2577,SLGN,Silgan Holdings Inc.,3325089943.2,Consumer Durables,Containers/Packaging
2578,SILC,Silicom Ltd,283797728.69,Technology,Computer Communications Equipment
2579,SLAB,"Silicon Laboratories, Inc.",2888370039.45,Technology,Semiconductors
2580,SIMO,Silicon Motion Technology Corporation,1441660586.19,Technology,Semiconductors
2581,SPIL,"Siliconware Precision Industries Company, Ltd.",294710457.6,Technology,Semiconductors
2582,SSRI,Silver Standard Resources Inc.,1256222519.24,Basic Industries,Precious Metals
2583,SAMG,Silvercrest Asset Management Group Inc.,177931875.0,Finance,Investment Managers
2584,SFNC,Simmons First National Corporation,1868375904.4,Finance,Major Banks
2585,SLP,"Simulations Plus, Inc.",170584900.2,Technology,EDP Services
2586,SINA,Sina Corporation,4907103260.64,Technology,Computer Software: Prepackaged Software
2587,SBGI,"Sinclair Broadcast Group, Inc.",3731033079.2,Consumer Services,Broadcasting
2588,SINO,"Sino-Global Shipping America, Ltd.",23850394.7,Transportation,Oil Refining/Marketing
2589,SVA,"Sinovac Biotech, Ltd.",331196185.02,Health Care,Major Pharmaceuticals
2590,SIRI,Sirius XM Holdings Inc.,24070893683.745,Consumer Services,Broadcasting
2591,SITO,"SITO Mobile, Ltd.",41155283.53,Miscellaneous,Business Services
2592,SKYS,"Sky Solar Holdings, Ltd.",27500760.54,Public Utilities,Electric Utilities: Central
2593,SKLN,Skyline Medical Inc.,13702308.76,Health Care,Industrial Specialties
2594,SPU,"SkyPeople Fruit Juice, Inc.",20427282.7,Consumer Non-Durables,Packaged Foods
2595,SKYW,"SkyWest, Inc.",1861261742.9,Transportation,Air Freight/Delivery Services
2596,SWKS,"Skyworks Solutions, Inc.",17552450351.52,Technology,Semiconductors
2597,SLM,SLM Corporation,5129903746.14,Finance,Finance: Consumer Services
2598,SLMAP,SLM Corporation,169125000.0,Finance,Finance: Consumer Services
2599,SLMBP,SLM Corporation,258000000.0,Finance,Finance: Consumer Services
2600,SND,"Smart Sand, Inc.",664975570.0,,
2601,SMBK,"SmartFinancial, Inc.",170449457.36,Finance,Major Banks
2602,SMSI,"Smith Micro Software, Inc.",15405520.0,Technology,Computer Software: Prepackaged Software
2603,SMTX,SMTC Corporation,23279353.8,Technology,Electrical Products
2604,LNCE,"Snyder&#39;s-Lance, Inc.",3834258269.88,Consumer Non-Durables,Specialty Foods
2605,SRAX,"Social Reality, Inc.",18580279.2,Technology,Advertising
2606,SCKT,"Socket Mobile, Inc.",26331627.45,Technology,Computer Manufacturing
2607,SODA,SodaStream International Ltd.,1025660086.2,Consumer Durables,Consumer Electronics/Appliances
2608,SOHU,Sohu.com Inc.,1582029618.88,Technology,EDP Services
2609,SLRC,Solar Capital Ltd.,934537373.0,,
2610,SUNS,Solar Senior Capital Ltd.,278699443.8,,
2611,SEDG,"SolarEdge Technologies, Inc.",596292616.25,Technology,Semiconductors
2612,SNGX,"Soligenix, Inc.",11415713.4,Health Care,Major Pharmaceuticals
2613,SNGXW,"Soligenix, Inc.",0.0,Health Care,Major Pharmaceuticals
2614,SONC,Sonic Corp.,1105835392.2,Consumer Services,Restaurants
2615,SOFO,"Sonic Foundry, Inc.",21949622.31,Technology,Radio And Television Broadcasting And Communications Equipment
2616,SNOA,"Sonoma Pharmaceuticals, Inc.",28560451.8,Health Care,Major Pharmaceuticals
2617,SNOAW,"Sonoma Pharmaceuticals, Inc.",0.0,Health Care,Major Pharmaceuticals
2618,SONS,"Sonus Networks, Inc.",287536417.28,Technology,EDP Services
2619,SPHS,"Sophiris Bio, Inc.",78279874.4,,
2620,SORL,"SORL Auto Parts, Inc.",61968796.41,Capital Goods,Auto Parts:O.E.M.
2621,SRNE,"Sorrento Therapeutics, Inc.",254412930.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch
2622,SOHO,Sotherly Hotels Inc.,104199067.47,Consumer Services,Real Estate Investment Trusts
2623,SOHOB,Sotherly Hotels Inc.,0.0,Consumer Services,Real Estate Investment Trusts
2624,SOHOM,Sotherly Hotels LP,0.0,Consumer Services,Hotels/Resorts
2625,SFBC,"Sound Financial Bancorp, Inc.",74234774.142,Finance,Savings Institutions
2626,SSB,South State Corporation,2680458307.8,Finance,Major Banks
2627,SFST,"Southern First Bancshares, Inc.",218160000.0,Finance,Major Banks
2628,SMBC,"Southern Missouri Bancorp, Inc.",256504911.63,Finance,Banks
2629,SONA,"Southern National Bancorp of Virginia, Inc.",209217749.58,Finance,Major Banks
2630,SBSI,"Southside Bancshares, Inc.",1005107914.84,Finance,Major Banks
2631,OKSB,"Southwest Bancorp, Inc.",513554992.5,Finance,Major Banks
2632,SP,SP Plus Corporation,755652606.8,Consumer Services,Rental/Leasing Companies
2633,SPAN,"Span-America Medical Systems, Inc.",58879990.5,Health Care,Industrial Specialties
2634,SGRP,"SPAR Group, Inc.",22494980.151,Miscellaneous,Business Services
2635,SPKE,"Spark Energy, Inc.",464852167.8,Public Utilities,Power Generation
2636,ONCE,"Spark Therapeutics, Inc.",1966971093.12,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
2637,SPAR,"Spartan Motors, Inc.",230366100.0,Capital Goods,Auto Manufacturing
2638,SPTN,SpartanNash Company,1260118717.26,Consumer Non-Durables,Food Distributors
2639,DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,11877755.0,,
2640,SPPI,"Spectrum Pharmaceuticals, Inc.",516376356.94,Health Care,Major Pharmaceuticals
2641,ANY,Sphere 3D Corp.,20361741.136,Technology,EDP Services
2642,SPEX,Spherix Incorporated,5453466.5584,Miscellaneous,Multi-Sector Companies
2643,SPI,"SPI Energy Co., Ltd.",70639385.7603,Technology,Semiconductors
2644,SAVE,"Spirit Airlines, Inc.",3648482315.16,Transportation,Air Freight/Delivery Services
2645,SPLK,Splunk Inc.,8501860581.24,Technology,Computer Software: Prepackaged Software
2646,SPOK,"Spok Holdings, Inc.",372771451.8,Public Utilities,Telecommunications Equipment
2647,SPWH,"Sportsman&#39;s Warehouse Holdings, Inc.",196017259.36,Consumer Services,Other Specialty Stores
2648,SBPH,"Spring Bank Pharmaceuticals, Inc.",104520241.8,Health Care,Major Pharmaceuticals
2649,FUND,"Sprott Focus Trust, Inc.",179532140.04,,
2650,SFM,"Sprouts Farmers Market, Inc.",2471505692.47,Consumer Services,Food Chains
2651,SPSC,"SPS Commerce, Inc.",919508388.0,Technology,Computer Software: Prepackaged Software
2652,SSNC,"SS&C Technologies Holdings, Inc.",7142249489.16,Technology,Computer Software: Prepackaged Software
2653,STAA,STAAR Surgical Company,422334567.2,Health Care,Ophthalmic Goods
2654,STAF,"Staffing 360 Solutions, Inc.",7157347.178,Technology,Professional Services
2655,STMP,Stamps.com Inc.,2147749905.95,Miscellaneous,Business Services
2656,STLY,"Stanley Furniture Company, Inc.",11491500.9805,Consumer Durables,Home Furnishings
2657,SPLS,"Staples, Inc.",5848411210.03,Consumer Services,Other Specialty Stores
2658,SBLK,Star Bulk Carriers Corp.,668101891.59,Transportation,Marine Transportation
2659,SBLKL,Star Bulk Carriers Corp.,0.0,Transportation,Marine Transportation
2660,SBUX,Starbucks Corporation,83217540000.0,Consumer Services,Restaurants
2661,STFC,State Auto Financial Corporation,1135394313.6,Finance,Property-Casualty Insurers
2662,STBZ,State Bank Financial Corporation.,1054526686.35,Finance,Major Banks
2663,SNC,"State National Companies, Inc.",589038382.0,Finance,Property-Casualty Insurers
2664,STDY,SteadyMed Ltd.,69482399.7,Health Care,Major Pharmaceuticals
2665,GASS,"StealthGas, Inc.",187006705.62,Transportation,Marine Transportation
2666,STLD,"Steel Dynamics, Inc.",8763367213.12,Basic Industries,Steel/Iron Ore
2667,SMRT,"Stein Mart, Inc.",166954153.04,Consumer Services,Clothing/Shoe/Accessory Stores
2668,STLR,Stellar Acquisition III Inc.,90101770.0,Finance,Business Services
2669,STLRU,Stellar Acquisition III Inc.,0.0,Finance,Business Services
2670,STLRW,Stellar Acquisition III Inc.,0.0,Finance,Business Services
